sent	item	cond	recode	plausible	model	measure	rating
No potential habitat is too nutrient-poor to not be inhabited.	20	in-implsb-qneg	No..too..not..treated	implausible	gpt2	ppl	130.1328887939453
No artificial ingredient is too harmless to not be used.	21	in-implsb-qneg	No..too..not..treated	implausible	gpt2	ppl	150.58175659179688
No possible conversation topic is too unemotional to not be brought up.	22	in-implsb-qneg	No..too..not..treated	implausible	gpt2	ppl	102.84154510498047
No anonymous tip is too vague to not be acted on.	23	in-implsb-qneg	No..too..not..treated	implausible	gpt2	ppl	110.82869720458984
No computer game is too harmless to not be banned.	24	in-implsb-qneg	No..too..not..treated	implausible	gpt2	ppl	77.10311889648438
No physics theory is too implausible to not be developed.	25	in-implsb-qneg	No..too..not..treated	implausible	gpt2	ppl	110.6314697265625
No amateur play is too unoriginal to not be attended.	26	in-implsb-qneg	No..too..not..treated	implausible	gpt2	ppl	176.49398803710938
No financial aid package is too small to not be issued.	27	in-implsb-qneg	No..too..not..treated	implausible	gpt2	ppl	102.65992736816406
No social security payment is too small to not be cashed.	28	in-implsb-qneg	No..too..not..treated	implausible	gpt2	ppl	70.37846374511719
No wording is too imprecise to not be understood.	29	in-implsb-qneg	No..too..not..treated	implausible	gpt2	ppl	59.122989654541016
No plea for clemency is too unreasonable to not be considered.	30	in-implsb-qneg	No..too..not..treated	implausible	gpt2	ppl	55.929710388183594
No muscle spasm is too painless to not be treated.	31	in-implsb-qneg	No..too..not..treated	implausible	gpt2	ppl	77.1792984008789
No return on investments is too unprofitable to not be managed.	32	in-implsb-qneg	No..too..not..treated	implausible	gpt2	ppl	85.82746887207031
No head injury is too trivial to be treated.	1	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	71.66281127929688
No plan is too unrealistic to be made.	2	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	96.65569305419922
No mistake is too insignificant to be corrected.	3	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	336.34228515625
No TV show is too unsuccessful to be continued.	4	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	157.6727752685547
No applicant is too inexperienced to be accepted.	5	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	81.64313507080078
No position under siege is too insignificant to be defended.	6	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	148.5619659423828
No decision is too unclear to be executed.	7	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	212.40174865722656
No teenager is too rebellious to be accepted.	8	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	128.54075622558594
No heirloom is too worthless to be inherited.	9	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	124.25133514404297
No objection is too negligible to be noticed.	10	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	177.70252990722656
No law is too ambiguous to be interpreted correctly.	11	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	55.37361145019531
No detail is too unimportant to be dealt with.	12	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	44.71631622314453
No problem is too insignificant to be uncovered.	13	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	360.2732238769531
No chapter is too nonessential to be read.	14	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	198.79734802246094
No memory is too fuzzy to be remembered.	15	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	155.0930633544922
No article is too mediocre to be published.	16	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	68.92072296142578
No fee is too unprofitable to be charged.	17	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	82.33877563476562
No lecture is too boring to be attended.	18	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	101.75176239013672
No exam is too useless to be administered.	19	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	156.38894653320312
No potential habitat is too nutrient-poor to be inhabited.	20	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	102.99795532226562
No artificial ingredient is too harmless to be used.	21	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	137.4997100830078
No possible conversation topic is too unemotional to be brought up.	22	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	99.31280517578125
No anonymous tip is too vague to be acted on.	23	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	101.95105743408203
No computer game is too harmless to be banned.	24	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	66.09355926513672
No physics theory is too implausible to be developed.	25	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	102.3985824584961
No amateur play is too unoriginal to be attended.	26	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	191.9136962890625
No financial aid package is too small to be issued.	27	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	93.02732849121094
No social security payment is too small to be cashed.	28	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	66.13477325439453
No wording is too imprecise to be understood.	29	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	58.47577667236328
No plea for clemency is too unreasonable to be considered.	30	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	51.15840530395508
No muscle spasm is too painless to be treated.	31	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	70.60018920898438
No return on investments is too unprofitable to be managed.	32	in-plsb-qneg	No..too..treated	plausible	gpt2	ppl	88.9070816040039
No head injury is too severe to be ignored.	1	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	54.09695053100586
No plan is too realistic to be rejected.	2	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	136.06610107421875
No mistake is too fatal to be overlooked.	3	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	357.4377746582031
No TV show is too successful to be discontinued.	4	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	97.68389129638672
No applicant is too experienced to be rejected.	5	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	125.8179931640625
No position under siege is too important to be abandoned.	6	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	127.17574310302734
No decision is too clear to be postponed.	7	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	172.6800079345703
No teenager is too conformist to be marginalized.	8	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	137.5873565673828
No heirloom is too valuable to be thrown out.	9	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	63.229434967041016
No objection is too essential to be ignored.	10	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	160.6148223876953
No law is too unambiguous to be misinterpreted.	11	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	54.320858001708984
No detail is too important to be left out.	12	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	23.024505615234375
No problem is too significant to be concealed.	13	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	252.4181671142578
No chapter is too essential to be skipped.	14	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	275.5682678222656
No memory is too clear to be forgotten.	15	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	157.69952392578125
No article is too exceptional to go unpublished.	16	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	311.95855712890625
No fee is too profitable to be waived.	17	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	306.287841796875
No lecture is too interesting to be skipped	18	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	136.39234924316406
No test is too useful to be canceled.	19	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	128.1708221435547
No potential habitat is too nutrient-rich to be uninhabited.	20	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	79.05870819091797
No artificial ingredient is too harmful to be used.	21	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	95.28944396972656
No possible conversation topic is too emotional to be left out.	22	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	144.376220703125
No anonymous tip is too important to be neglected.	23	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	149.072021484375
No computer game is too violent to be released.	24	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	69.75326538085938
No physics theory is too plausible to be dismissed.	25	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	138.46307373046875
No amateur play is too original to be missed.	26	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	152.264404296875
No financial aid package is too large to be cut.	27	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	78.52676391601562
No social security payment is too important to be missed.	28	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	53.489479064941406
No wording is too precise to be misunderstood.	29	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	214.76177978515625
No plea for clemency is too reasonable to be rejected.	30	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	46.46457290649414
No muscle spasm is too painful to be overlooked.	31	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	85.44061279296875
No return on investments are too profitable to be disregarded.	32	negini-posadj	No..too severe .. ignored	implausible	gpt2	ppl	130.94891357421875
Some head injuries are too trivial to be ignored.	1	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	54.85958480834961
Some plans are too unrealistic to be rejected.	2	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	136.0975341796875
Some mistakes are too insignificant to be overlooked.	3	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	55.94209671020508
Some TV shows are too unsuccessful to be discontinued.	4	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	177.96298217773438
Some applicants are too inexperienced to be rejected.	5	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	86.9502182006836
Some positions under siege are too insignificant to be abandoned.	6	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	141.5067596435547
Some decisions are too unclear to be postponed.	7	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	153.8551025390625
Some teenagers are too rebellious to be marginalized.	8	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	167.14659118652344
Some heirlooms are too worthless to be thrown out.	9	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	53.59895706176758
Some objections are too negligible to be ignored.	10	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	91.42469787597656
Some laws are too ambiguous to be misinterpreted.	11	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	57.65235137939453
Some details are too unimportant to be left out.	12	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	29.387554168701172
Some problems are too insignificant to be concealed.	13	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	128.56594848632812
Some chapters are too nonessential to be skipped.	14	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	99.55110168457031
Some memories are too fuzzy to be forgotten.	15	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	75.14263153076172
Some articles are too mediocre to go unpublished.	16	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	383.76458740234375
Some fees are too unprofitable to be waived.	17	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	79.91402435302734
Some lectures are too boring to be skipped.	18	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	116.7077407836914
Some tests are too useless to be canceled.	19	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	210.21926879882812
Some potential habitats are too nutrient-poor to be uninhabited.	20	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	65.61064910888672
Some artificial ingredients are too harmless to be used.	21	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	80.23479461669922
Some possible conversation topics are too unemotional to be left out.	22	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	110.31934356689453
Some anonymous tips are too vague to be neglected.	23	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	181.36021423339844
Some computer games are too harmless to be released.	24	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	108.18328094482422
Some physics theories are too implausible to be dismissed.	25	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	63.36347198486328
Some amateur plays are too unoriginal to be missed.	26	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	112.62541961669922
Some financial aid packages are too small to be cut.	27	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	58.09269332885742
Some social security payments are too unimportant to be missed.	28	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	63.343894958496094
Some wordings are too imprecise to be misunderstood.	29	posini-negadj	Some..too trivial..ignored	implausible	gpt2	ppl	59.068180084228516
