item	repeatability	subject	subject number	sent	model	measure	rating
24	repeatable	pronoun	singular	More Europeans have practiced using chopsticks than I have.	gpt2	final	2.1708624362945557
24	repeatable	pronoun	plural	More Europeans have practiced using chopsticks than we have.	gpt2	final	1.6451904773712158
24	repeatable	pronoun	control	Many Europeans have practiced using chopsticks more than I have.	gpt2	final	1.6344711780548096
24	nonrepeatable	pronoun	singular	More Europeans have learned to use chopsticks than I have.	gpt2	final	2.550520896911621
24	nonrepeatable	pronoun	plural	More Europeans have learned to use chopsticks than we have.	gpt2	final	2.2257471084594727
24	nonrepeatable	pronoun	control	Many Europeans have learned to use chopsticks more than I have.	gpt2	final	1.9685698747634888
24	repeatable	np	singular	More Europeans have practiced using chopsticks than the American has.	gpt2	final	10.235627174377441
24	repeatable	np	plural	More Europeans have practiced using chopsticks than the Americans have.	gpt2	final	3.907244920730591
24	repeatable	np	control	More Europeans have practiced using chopsticks than Americans have.	gpt2	final	3.302266836166382
24	nonrepeatable	np	singular	More Europeans have learned to use chopsticks than the American has.	gpt2	final	10.482378005981445
24	nonrepeatable	np	plural	More Europeans have learned to use chopsticks than the Americans have.	gpt2	final	4.73830509185791
24	nonrepeatable	np	control	More Europeans have learned to use chopsticks than Americans have.	gpt2	final	4.498876094818115
25	repeatable	pronoun	singular	More boys have attempted bungee jumping than I have.	gpt2	final	1.9322565793991089
25	repeatable	pronoun	plural	More boys have attempted bungee jumping than we have.	gpt2	final	1.981655240058899
25	repeatable	pronoun	control	Many boys have attempted bungee jumping more than I have.	gpt2	final	1.4004206657409668
25	nonrepeatable	pronoun	singular	More boys have begun bungee jumping than I have.	gpt2	final	2.2140092849731445
25	nonrepeatable	pronoun	plural	More boys have begun bungee jumping than we have.	gpt2	final	1.930558204650879
25	nonrepeatable	pronoun	control	Many boys have begun bungee jumping more than I have.	gpt2	final	1.8753889799118042
25	repeatable	np	singular	More boys have attempted bungee jumping than the girl has.	gpt2	final	3.0989818572998047
25	repeatable	np	plural	More boys have attempted bungee jumping than the girls have.	gpt2	final	3.4596683979034424
25	repeatable	np	control	More boys have attempted bungee jumping than girls have.	gpt2	final	3.503488779067993
25	nonrepeatable	np	singular	More boys have begun bungee jumping than the girl has.	gpt2	final	3.1817378997802734
25	nonrepeatable	np	plural	More boys have begun bungee jumping than the girls have.	gpt2	final	3.48905873298645
25	nonrepeatable	np	control	More boys have begun bungee jumping than girls have.	gpt2	final	4.467315673828125
26	repeatable	pronoun	singular	More girls have gone scuba diving than I have.	gpt2	final	1.649158000946045
26	repeatable	pronoun	plural	More girls have gone scuba diving than we have.	gpt2	final	1.6555798053741455
26	repeatable	pronoun	control	Many girls have gone scuba diving more than I have.	gpt2	final	1.287111520767212
26	nonrepeatable	pronoun	singular	More girls have started scuba diving than I have.	gpt2	final	2.1243748664855957
26	nonrepeatable	pronoun	plural	More girls have started scuba diving than we have.	gpt2	final	1.939827561378479
26	nonrepeatable	pronoun	control	Many girls have started scuba diving more than I have.	gpt2	final	1.9211187362670898
26	repeatable	np	singular	More girls have gone scuba diving than the boy has.	gpt2	final	5.303225517272949
26	repeatable	np	plural	More girls have gone scuba diving than the boys have.	gpt2	final	4.176872253417969
26	repeatable	np	control	More girls have gone scuba diving than boys have.	gpt2	final	4.048676013946533
26	nonrepeatable	np	singular	More girls have started scuba diving than the boy has.	gpt2	final	5.391745567321777
26	nonrepeatable	np	plural	More girls have started scuba diving than the boys have.	gpt2	final	4.476812362670898
26	nonrepeatable	np	control	More girls have started scuba diving than boys have.	gpt2	final	4.762594699859619
27	repeatable	pronoun	singular	More experienced readers have used Kindle than I have.	gpt2	final	1.5262207984924316
27	repeatable	pronoun	plural	More experienced readers have used Kindle than we have.	gpt2	final	1.8288973569869995
27	repeatable	pronoun	control	Many experienced readers have used Kindle more than I have.	gpt2	final	1.01116943359375
27	nonrepeatable	pronoun	singular	More experienced readers have avoided Kindle than I have.	gpt2	final	1.7264103889465332
27	nonrepeatable	pronoun	plural	More experienced readers have avoided Kindle than we have.	gpt2	final	1.8169372081756592
27	nonrepeatable	pronoun	control	Many experienced readers have avoided Kindle more than I have.	gpt2	final	1.0256916284561157
27	repeatable	np	singular	More experienced readers have used Kindle than the college student has.	gpt2	final	7.425436019897461
27	repeatable	np	plural	More experienced readers have used Kindle than the college students have.	gpt2	final	6.525378227233887
27	repeatable	np	control	More experienced readers have used Kindle than college students have.	gpt2	final	3.9477014541625977
27	nonrepeatable	np	singular	More experienced readers have avoided Kindle than the college student has.	gpt2	final	7.527973651885986
27	nonrepeatable	np	plural	More experienced readers have avoided Kindle than the college students have.	gpt2	final	7.014786243438721
27	nonrepeatable	np	control	More experienced readers have avoided Kindle than college students have.	gpt2	final	3.780519485473633
28	repeatable	pronoun	singular	More white-collar workers have attempted the 10-minute workout than I have.	gpt2	final	2.443537473678589
28	repeatable	pronoun	plural	More white-collar workers have attempted the 10-minute workout than we have.	gpt2	final	2.258223533630371
28	repeatable	pronoun	control	Many white-collar workers have attempted the 10-minute workout more than I have.	gpt2	final	1.496493935585022
28	nonrepeatable	pronoun	singular	More white-collar workers have started the 10-minute workout than I have.	gpt2	final	3.0929174423217773
28	nonrepeatable	pronoun	plural	More white-collar workers have started the 10-minute workout than we have.	gpt2	final	2.8170676231384277
28	nonrepeatable	pronoun	control	Many white-collar workers have started the 10-minute workout more than I have.	gpt2	final	2.3863236904144287
28	repeatable	np	singular	More white-collar workers have attempted the 10-minute workout than the blue-collar worker has.	gpt2	final	4.121451377868652
28	repeatable	np	plural	More white-collar workers have attempted the 10-minute workout than the blue-collar workers have.	gpt2	final	5.124183654785156
28	repeatable	np	control	More white-collar workers have attempted the 10-minute workout than blue-collar workers have.	gpt2	final	2.6901540756225586
28	nonrepeatable	np	singular	More white-collar workers have started the 10-minute workout than the blue-collar worker has.	gpt2	final	4.5355024337768555
28	nonrepeatable	np	plural	More white-collar workers have started the 10-minute workout than the blue-collar workers have.	gpt2	final	5.449471473693848
28	nonrepeatable	np	control	More white-collar workers have started the 10-minute workout than blue-collar workers have.	gpt2	final	3.130014657974243
29	repeatable	pronoun	singular	More men have talked about the 2022 midterm elections than I have.	gpt2	final	1.659437894821167
29	repeatable	pronoun	plural	More men have talked about the 2022 midterm elections than we have.	gpt2	final	1.6942033767700195
29	repeatable	pronoun	control	Many men have talked about the 2022 midterm elections more than I have.	gpt2	final	1.438639521598816
29	nonrepeatable	pronoun	singular	More men have voted in the 2022 midterm elections than I have.	gpt2	final	1.696323037147522
29	nonrepeatable	pronoun	plural	More men have voted in the 2022 midterm elections than we have.	gpt2	final	1.688308596611023
29	nonrepeatable	pronoun	control	Many men have voted in the 2022 midterm elections more than I have.	gpt2	final	1.1616483926773071
29	repeatable	np	singular	More men have talked about the 2022 midterm elections than the woman has.	gpt2	final	6.270451068878174
29	repeatable	np	plural	More men have talked about the 2022 midterm elections than the women have.	gpt2	final	3.377070903778076
29	repeatable	np	control	More men have talked about the 2022 midterm elections than women have.	gpt2	final	2.2041966915130615
29	nonrepeatable	np	singular	More men have voted in the 2022 midterm elections than the woman has.	gpt2	final	5.013237953186035
29	nonrepeatable	np	plural	More men have voted in the 2022 midterm elections than the women have.	gpt2	final	3.646437406539917
29	nonrepeatable	np	control	More men have voted in the 2022 midterm elections than women have.	gpt2	final	2.6259639263153076
30	repeatable	pronoun	singular	More business owners have complained about their 2021 tax return than I have.	gpt2	final	2.4686193466186523
30	repeatable	pronoun	plural	More business owners have complained about their 2021 tax return than we have.	gpt2	final	2.3672022819519043
30	repeatable	pronoun	control	Many business owners have complained about their 2021 tax return more than I have.	gpt2	final	2.3401846885681152
30	nonrepeatable	pronoun	singular	More business owners have received their 2021 tax return than I have.	gpt2	final	2.2428476810455322
30	nonrepeatable	pronoun	plural	More business owners have received their 2021 tax return than we have.	gpt2	final	2.347280979156494
30	nonrepeatable	pronoun	control	Many business owners have received their 2021 tax return more than I have.	gpt2	final	2.241253137588501
30	repeatable	np	singular	More business owners have complained about their 2021 tax return than the individual tax payer has.	gpt2	final	4.845450401306152
30	repeatable	np	plural	More business owners have complained about their 2021 tax return than the individual tax payers have.	gpt2	final	4.729294776916504
30	repeatable	np	control	More business owners have complained about their 2021 tax return than individual tax payers have.	gpt2	final	3.7264444828033447
30	nonrepeatable	np	singular	More business owners have received their 2021 tax return than the individual tax payer has.	gpt2	final	5.632968425750732
30	nonrepeatable	np	plural	More business owners have received their 2021 tax return than the individual tax payers have.	gpt2	final	5.896010875701904
