expNum	itemNum	condition	sent	model	measure	rating
6	23	Relative Subject No	The traitor who no jury speculated was dishonest will ever be let go.	roberta-base	LogProb	-87.21931199642131
6	23	Relative Subject Not A Single	The traitor who not a single jury speculated was dishonest will ever be let go.	roberta-base	LogProb	-74.33081993163796
1	24	Licensor Absent	The player who the referee speculated was paid off will ever have playing time.	roberta-base	LogProb	-75.87568154931068
1	24	Matrix No	No player who the referee speculated was paid off will ever have playing time.	roberta-base	LogProb	-58.57472723722458
1	24	Relative Didn't	The player who didn't speculate the referee was paid off will ever have playing time.	roberta-base	LogProb	-83.56077347090468
1	24	Relative No	The player who no referee speculated was paid off will ever have playing time.	roberta-base	LogProb	-88.69154845178127
2	24	Relative Did Not	The player who did not speculate the referee was paid off will ever have playing time.	roberta-base	LogProb	-84.81548243016005
3	24	Relative Never	The player who never speculated the referee was paid off will ever have playing time.	roberta-base	LogProb	-83.71203925833106
6	24	Embedded No	The player who speculated no referee was paid off will ever have playing time.	roberta-base	LogProb	-88.62355997785926
6	24	Embedded Not a Single	The player who speculated not a single referee was paid off will ever have playing time.	roberta-base	LogProb	-81.38486060127616
6	24	Licensor Absent	The player who the referee speculated was paid off will ever have playing time.	roberta-base	LogProb	-75.87568154931068
6	24	Matrix No	No player who the referee speculated was paid off will ever have playing time.	roberta-base	LogProb	-58.57472723722458
6	24	Relative Subject No	The player who no referee speculated was paid off will ever have playing time.	roberta-base	LogProb	-88.69154845178127
6	24	Relative Subject Not A Single	The player who not a single referee speculated was paid off will ever have playing time.	roberta-base	LogProb	-71.17835514806211
1	25	Licensor Absent	The fireman who the arsonist assumed would respond will ever miss a service call.	roberta-base	LogProb	-81.94182761758566
1	25	Matrix No	No fireman who the arsonist assumed would respond will ever miss a service call.	roberta-base	LogProb	-48.59990468528122
1	25	Relative Didn't	The fireman who didn't assume the arsonist would respond will ever miss a service call.	roberta-base	LogProb	-77.02835288009192
1	25	Relative No	The fireman who no arsonist assumed would respond will ever miss a service call.	roberta-base	LogProb	-108.05814027786255
2	25	Relative Did Not	The fireman who did not assume the arsonist will respond will ever miss a service call.	roberta-base	LogProb	-91.27697787247598
3	25	Relative Never	The fireman who never assumed the arsonist will respond will ever miss a service call.	roberta-base	LogProb	-86.3589908182621
6	25	Embedded No	The fireman who assumed no arsonist would respond will ever miss a service call.	roberta-base	LogProb	-75.96374423988163
6	25	Embedded Not a Single	The fireman who assumed not a single arsonist would respond will ever miss a service call.	roberta-base	LogProb	-70.10763457790017
6	25	Licensor Absent	The fireman who the arsonist assumed would respond will ever miss a service call.	roberta-base	LogProb	-81.94182761758566
6	25	Matrix No	No fireman who the arsonist assumed would respond will ever miss a service call.	roberta-base	LogProb	-48.59990468528122
6	25	Relative Subject No	The fireman who no arsonist assumed would respond will ever miss a service call.	roberta-base	LogProb	-108.05814027786255
6	25	Relative Subject Not A Single	The fireman who not a single arsonist assumed would respond will ever miss a service call.	roberta-base	LogProb	-101.73912092298269
1	26	Licensor Absent	The skier who the snowboarder assumed would miss the season will ever skip a day with good snow.	roberta-base	LogProb	-126.64709004759789
1	26	Matrix No	No skier who the snowboarder assumed would miss the season will ever skip a day with good snow.	roberta-base	LogProb	-89.38742271997035
1	26	Relative Didn't	The skier who didn't assume the snowboarder would miss the season will ever skip a day with good snow.	roberta-base	LogProb	-118.4980800721296
1	26	Relative No	The skier who no snowboarder assumed would miss the season will ever skip a day with good snow.	roberta-base	LogProb	-116.95410069823265
2	26	Relative Did Not	The skier who did not assume the snowboarder will miss the season will ever skip a day with good snow.	roberta-base	LogProb	-121.30678448453546
3	26	Relative Never	The skier who never assumed the snowboarder will miss the season will ever skip a day with good snow.	roberta-base	LogProb	-118.96961855888367
6	26	Embedded No	The skier who assumed no snowboarder would miss the season will ever skip a day with good snow.	roberta-base	LogProb	-120.80513421073556
6	26	Embedded Not a Single	The skier who assumed not a single snowboarder would miss the season will ever skip a day with good snow.	roberta-base	LogProb	-111.34096818882972
6	26	Licensor Absent	The skier who the snowboarder assumed would miss the season will ever skip a day with good snow.	roberta-base	LogProb	-126.64709004759789
6	26	Matrix No	No skier who the snowboarder assumed would miss the season will ever skip a day with good snow.	roberta-base	LogProb	-89.38742271997035
6	26	Relative Subject No	The skier who no snowboarder assumed would miss the season will ever skip a day with good snow.	roberta-base	LogProb	-116.95410069823265
6	26	Relative Subject Not A Single	The skier who not a single snowboarder assumed would miss the season will ever skip a day with good snow.	roberta-base	LogProb	-117.19426917284727
1	27	Licensor Absent	The sailor who the pilot thought was a hotshot would ever be too busy showing off.	roberta-base	LogProb	-60.07391259633005
1	27	Matrix No	No sailor who the pilot thought was a hotshot would ever be too busy showing off.	roberta-base	LogProb	-47.75116591155529
1	27	Relative Didn't	The sailor who didn't think the pilot was a hotshot would ever be too busy showing off.	roberta-base	LogProb	-62.48967616216305
1	27	Relative No	The sailor who no pilot thought was a hotshot would ever be too busy showing off.	roberta-base	LogProb	-74.729184018448
2	27	Relative Did Not	The sailor who did not think the pilot was a hotshot will ever bee too busy showing off.	roberta-base	LogProb	-86.45840462017804
3	27	Relative Never	The sailor who never thought the pilot was a hotshot will ever bee too busy showing off.	roberta-base	LogProb	-87.44211740978062
6	27	Embedded No	The sailor who thought no pilot was a hotshot will ever be too busy showing off.	roberta-base	LogProb	-80.41643064469099
6	27	Embedded Not a Single	The sailor who thought not a single pilot was a hotshot will ever be too busy showing off.	roberta-base	LogProb	-74.80192880146205
6	27	Licensor Absent	The sailor who the pilot thought was a hotshot will ever be too busy showing off.	roberta-base	LogProb	-63.41713037993759
6	27	Matrix No	No sailor who the pilot thought was a hotshot will ever be too busy showing off.	roberta-base	LogProb	-49.45714733656496
6	27	Relative Subject No	The sailor who no pilot thought was a hotshot will ever be too busy showing off.	roberta-base	LogProb	-76.15758956223726
6	27	Relative Subject Not A Single	The sailor who not a single pilot thought was a hotshot will ever be too busy showing off.	roberta-base	LogProb	-65.44623742252588
1	28	Licensor Absent	The poet who the singer thought was verbose would ever improvise in a performance.	roberta-base	LogProb	-88.26172123139258
1	28	Matrix No	No poet who the singer thought was verbose would ever improvise in a performance.	roberta-base	LogProb	-65.81694569651154
1	28	Relative Didn't	The poet who didn't think the singer was verbose would ever improvise in a performance.	roberta-base	LogProb	-81.98780391306718
1	28	Relative No	The poet who no singer thought was verbose would ever improvise in a performance.	roberta-base	LogProb	-83.56625825294759
2	28	Relative Did Not	The poet who did not think the singer was verbose will ever improvise in a performance.	roberta-base	LogProb	-86.33182353933807
3	28	Relative Never	The poet who never thought the singer was verbose will ever improvise in a performance.	roberta-base	LogProb	-91.63186537183356
6	28	Embedded No	The poet who thought no singer was talented will ever improvise in a performance.	roberta-base	LogProb	-82.25835233565886
6	28	Embedded Not a Single	The poet who thought not a single singer was talented will ever improvise in a performance.	roberta-base	LogProb	-75.22330685402267
6	28	Licensor Absent	The poet who the singer thought was talented will ever improvise in a performance.	roberta-base	LogProb	-89.32517577055842
6	28	Matrix No	No poet who the singer thought was talented will ever improvise in a performance.	roberta-base	LogProb	-62.899416730273515
6	28	Relative Subject No	The poet who no singer thought was talented will ever improvise in a performance.	roberta-base	LogProb	-78.62393783638254
6	28	Relative Subject Not A Single	The poet who not a single singer thought was talented will ever improvise in a performance.	roberta-base	LogProb	-82.10322341066785
1	29	Licensor Absent	The suspect who the investigator cleared of wrongdoing would ever trespass on government property.	roberta-base	LogProb	-66.3378068562597
1	29	Matrix No	No suspect who the investigator cleared of wrongdoing would ever trespass on government property.	roberta-base	LogProb	-41.50810939911753
1	29	Relative Didn't	The suspect who didn't clear the investigator of wrongdoing would ever trespass on government property.	roberta-base	LogProb	-62.68049319500278
1	29	Relative No	The suspect who no investigator cleared of wrongdoing would ever trespass on government property.	roberta-base	LogProb	-79.64879996934906
